2012/08/24 11:54:56 | STATUS | wrapper  | --> Wrapper Started as Daemon
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.get(AbstractComponentHandler.java:177)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.get(LEAwareComponentHandler.java:96)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.lookup.FortressServiceManager.lookup(FortressServiceManager.java:99)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at nl.hippo.http.impl.ExcaliburDeployer.service(ExcaliburDeployer.java:77)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.service(ContainerUtil.java:143)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.serviceComponent(ComponentFactory.java:343)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.newInstance(ComponentFactory.java:178)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.factory.NoopObjectFactory.newInstance(NoopObjectFactory.java:38)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.prepareHandler(LEAwareComponentHandler.java:85)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.AbstractContainer.initialize(AbstractContainer.java:629)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.initialize(ContainerUtil.java:244)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.createContainer(DefaultContainerManager.java:173)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initializeContainer(DefaultContainerManager.java:119)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initialize(DefaultContainerManager.java:112)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.start(Main.java:52)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.main(Main.java:91)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.invokeMain(Main.java:123)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.main(Main.java:50)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:136)
2012/09/08 12:02:08 | INFO   | jvm 1    | 	at java.lang.Thread.run(Thread.java:679)
2012/09/08 12:02:08 | INFO   | jvm 1    | log4j:ERROR Either File or DatePattern options are not set for appender [ROOTFILE].
2012/09/08 12:02:10 | INFO   | jvm 1    | Fortress started
2012/09/08 12:13:05 | STATUS | wrapper  | TERM trapped.  Shutting down.
2012/09/08 12:13:06 | INFO   | jvm 1    | Shutdown hook executing
2012/09/08 12:13:07 | STATUS | wrapper  | <-- Wrapper Stopped
2012/09/08 12:20:06 | STATUS | wrapper  | --> Wrapper Started as Daemon
2012/09/08 12:20:06 | STATUS | wrapper  | Launching a JVM...
2012/09/08 12:20:13 | INFO   | jvm 1    | Wrapper (Version 3.1.2) http://wrapper.tanukisoftware.org
2012/09/08 12:20:13 | INFO   | jvm 1    | 
2012/09/08 12:20:13 | INFO   | jvm 1    | Starting Fortress
2012/09/08 12:20:18 | INFO   | jvm 1    | log4j:ERROR setFile(null,true) call failed.
2012/09/08 12:20:18 | INFO   | jvm 1    | java.io.FileNotFoundException: ../logs/log4j.log (Permission denied)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.io.FileOutputStream.openAppend(Native Method)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:207)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:131)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.setFile(FileAppender.java:289)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.activateOptions(FileAppender.java:163)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.DailyRollingFileAppender.activateOptions(DailyRollingFileAppender.java:215)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.config.PropertySetter.activate(PropertySetter.java:256)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseAppender(DOMConfigurator.java:220)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.findAppenderByName(DOMConfigurator.java:150)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.findAppenderByReference(DOMConfigurator.java:163)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseChildrenOfLoggerElement(DOMConfigurator.java:425)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseRoot(DOMConfigurator.java:394)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parse(DOMConfigurator.java:829)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.doConfigure(DOMConfigurator.java:712)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.doConfigure(DOMConfigurator.java:618)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.helpers.OptionConverter.selectAndConfigure(OptionConverter.java:468)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.LogManager.<clinit>(LogManager.java:122)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.log4j.Logger.getLogger(Logger.java:104)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.Log4JLogger.getLogger(Log4JLogger.java:229)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.Log4JLogger.<init>(Log4JLogger.java:65)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:532)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.newInstance(LogFactoryImpl.java:529)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.getInstance(LogFactoryImpl.java:235)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.getInstance(LogFactoryImpl.java:209)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.mortbay.log.LogFactory.getLog(LogFactory.java:28)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.mortbay.util.Container.<clinit>(Container.java:39)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:532)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.createComponent(ComponentFactory.java:285)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.newInstance(ComponentFactory.java:164)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.factory.NoopObjectFactory.newInstance(NoopObjectFactory.java:38)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.get(AbstractComponentHandler.java:177)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.get(LEAwareComponentHandler.java:96)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.lookup.FortressServiceManager.lookup(FortressServiceManager.java:99)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at nl.hippo.http.impl.ExcaliburDeployer.service(ExcaliburDeployer.java:77)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.service(ContainerUtil.java:143)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.serviceComponent(ComponentFactory.java:343)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.newInstance(ComponentFactory.java:178)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.factory.NoopObjectFactory.newInstance(NoopObjectFactory.java:38)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.prepareHandler(LEAwareComponentHandler.java:85)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.AbstractContainer.initialize(AbstractContainer.java:629)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.initialize(ContainerUtil.java:244)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.createContainer(DefaultContainerManager.java:173)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initializeContainer(DefaultContainerManager.java:119)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initialize(DefaultContainerManager.java:112)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.start(Main.java:52)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.main(Main.java:91)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.invokeMain(Main.java:123)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.main(Main.java:50)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:136)
2012/09/08 12:20:18 | INFO   | jvm 1    | 	at java.lang.Thread.run(Thread.java:679)
2012/09/08 12:20:18 | INFO   | jvm 1    | log4j:ERROR Either File or DatePattern options are not set for appender [ROOTFILE].
2012/09/08 12:20:24 | INFO   | jvm 1    | Fortress started
2012/09/08 12:22:02 | STATUS | wrapper  | TERM trapped.  Shutting down.
2012/09/08 12:22:03 | INFO   | jvm 1    | Shutdown hook executing
2012/09/08 12:22:04 | STATUS | wrapper  | <-- Wrapper Stopped
2012/09/08 12:37:10 | STATUS | wrapper  | --> Wrapper Started as Daemon
2012/09/08 12:37:11 | STATUS | wrapper  | Launching a JVM...
2012/09/08 12:37:12 | INFO   | jvm 1    | Wrapper (Version 3.1.2) http://wrapper.tanukisoftware.org
2012/09/08 12:37:12 | INFO   | jvm 1    | 
2012/09/08 12:37:12 | INFO   | jvm 1    | Starting Fortress
2012/09/08 12:37:12 | INFO   | jvm 1    | log4j:ERROR setFile(null,true) call failed.
2012/09/08 12:37:12 | INFO   | jvm 1    | java.io.FileNotFoundException: ../logs/log4j.log (Permission denied)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.io.FileOutputStream.openAppend(Native Method)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:207)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:131)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.setFile(FileAppender.java:289)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.activateOptions(FileAppender.java:163)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.DailyRollingFileAppender.activateOptions(DailyRollingFileAppender.java:215)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.config.PropertySetter.activate(PropertySetter.java:256)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseAppender(DOMConfigurator.java:220)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.findAppenderByName(DOMConfigurator.java:150)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.findAppenderByReference(DOMConfigurator.java:163)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseChildrenOfLoggerElement(DOMConfigurator.java:425)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parseRoot(DOMConfigurator.java:394)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.parse(DOMConfigurator.java:829)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.doConfigure(DOMConfigurator.java:712)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.xml.DOMConfigurator.doConfigure(DOMConfigurator.java:618)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.helpers.OptionConverter.selectAndConfigure(OptionConverter.java:468)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.LogManager.<clinit>(LogManager.java:122)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.log4j.Logger.getLogger(Logger.java:104)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.Log4JLogger.getLogger(Log4JLogger.java:229)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.Log4JLogger.<init>(Log4JLogger.java:65)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:532)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.newInstance(LogFactoryImpl.java:529)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.getInstance(LogFactoryImpl.java:235)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.commons.logging.impl.LogFactoryImpl.getInstance(LogFactoryImpl.java:209)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.mortbay.log.LogFactory.getLog(LogFactory.java:28)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.mortbay.util.Container.<clinit>(Container.java:39)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:57)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.lang.reflect.Constructor.newInstance(Constructor.java:532)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.createComponent(ComponentFactory.java:285)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.newInstance(ComponentFactory.java:164)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.factory.NoopObjectFactory.newInstance(NoopObjectFactory.java:38)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.get(AbstractComponentHandler.java:177)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.get(LEAwareComponentHandler.java:96)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.lookup.FortressServiceManager.lookup(FortressServiceManager.java:99)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at nl.hippo.http.impl.ExcaliburDeployer.service(ExcaliburDeployer.java:77)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.service(ContainerUtil.java:143)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.serviceComponent(ComponentFactory.java:343)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ComponentFactory.newInstance(ComponentFactory.java:178)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.factory.NoopObjectFactory.newInstance(NoopObjectFactory.java:38)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.newComponent(AbstractComponentHandler.java:246)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.ThreadSafeComponentHandler.doPrepare(ThreadSafeComponentHandler.java:40)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.AbstractComponentHandler.prepareHandler(AbstractComponentHandler.java:147)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.handler.LEAwareComponentHandler.prepareHandler(LEAwareComponentHandler.java:85)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.AbstractContainer.initialize(AbstractContainer.java:629)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.framework.container.ContainerUtil.initialize(ContainerUtil.java:244)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.createContainer(DefaultContainerManager.java:173)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initializeContainer(DefaultContainerManager.java:119)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.apache.avalon.fortress.impl.DefaultContainerManager.initialize(DefaultContainerManager.java:112)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.start(Main.java:52)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at nl.hippo.fortress.Main.main(Main.java:91)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.invokeMain(Main.java:123)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at nl.hippo.fortress.start.Main.main(Main.java:50)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.lang.reflect.Method.invoke(Method.java:616)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:136)
2012/09/08 12:37:12 | INFO   | jvm 1    | 	at java.lang.Thread.run(Thread.java:679)
2012/09/08 12:37:12 | INFO   | jvm 1    | log4j:ERROR Either File or DatePattern options are not set for appender [ROOTFILE].
2012/09/08 12:37:13 | INFO   | jvm 1    | Fortress started
2012/09/08 12:39:30 | STATUS | wrapper  | TERM trapped.  Shutting down.
2012/09/08 12:39:31 | INFO   | jvm 1    | Shutdown hook executing
2012/09/08 12:39:32 | STATUS | wrapper  | <-- Wrapper Stopped
2012/09/08 12:43:16 | STATUS | wrapper  | --> Wrapper Started as Daemon
2012/09/08 12:43:17 | STATUS | wrapper  | Launching a JVM...
2012/09/08 12:43:18 | INFO   | jvm 1    | Wrapper (Version 3.1.2) http://wrapper.tanukisoftware.org
2012/09/08 12:43:18 | INFO   | jvm 1    | 
2012/09/08 12:43:18 | INFO   | jvm 1    | Starting Fortress
2012/09/08 12:43:19 | INFO   | jvm 1    | log4j:ERROR setFile(null,true) call failed.
2012/09/08 12:43:19 | INFO   | jvm 1    | java.io.FileNotFoundException: ../logs/log4j.log (Permission denied)
2012/09/08 12:43:19 | INFO   | jvm 1    | 	at java.io.FileOutputStream.openAppend(Native Method)
2012/09/08 12:43:19 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:207)
2012/09/08 12:43:19 | INFO   | jvm 1    | 	at java.io.FileOutputStream.<init>(FileOutputStream.java:131)
2012/09/08 12:43:19 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.setFile(FileAppender.java:289)
2012/09/08 12:43:19 | INFO   | jvm 1    | 	at org.apache.log4j.FileAppender.activateOptions(FileAppender.java:163)
